,_id,accepted,id,score
2642,582d8d492267419d938c4e2f,,40427898,0.0
2643,582d8d592267419d938c4e35,,40427888,0.0
2644,582d8d782267419d938c4e42,,40427853,0.0
2645,582d8d832267419d938c4e47,,40427850,294.0
2646,582d8d832267419d938c4e48,,40427850,210.0
2647,582d8d832267419d938c4e49,,40427850,26.0
2648,582d8d832267419d938c4e4a,,40427850,11.0
2649,582d8d832267419d938c4e4b,accepted,40427850,
2650,582d8da32267419d938c4e51,,40427842,24.0
2651,582d8da32267419d938c4e52,,40427842,1.0
2652,582d8da32267419d938c4e53,accepted,40427842,
2653,582d8db42267419d938c4e5a,,40427836,0.0
2654,582d8dcd2267419d938c4e65,,40427796,0.0
2655,582d8dcd2267419d938c4e66,accepted,40427796,
2656,582d8dd82267419d938c4e6b,,40427787,1.0
2657,582d8dd82267419d938c4e6c,accepted,40427787,
2658,582d8deb2267419d938c4e72,,40427775,0.0
2659,582d8df32267419d938c4e75,,40427757,161.0
2660,582d8df32267419d938c4e76,,40427757,312.0
2661,582d8df32267419d938c4e77,,40427757,141.0
2662,582d8df32267419d938c4e78,,40427757,51.0
2663,582d8df32267419d938c4e79,,40427757,27.0
2664,582d8df32267419d938c4e7a,,40427757,23.0
2665,582d8df32267419d938c4e7b,,40427757,9.0
2666,582d8df32267419d938c4e7c,,40427757,5.0
2667,582d8df32267419d938c4e7d,,40427757,5.0
2668,582d8df32267419d938c4e7e,,40427757,5.0
2669,582d8df32267419d938c4e7f,,40427757,4.0
2670,582d8df32267419d938c4e80,,40427757,4.0
2671,582d8df32267419d938c4e81,,40427757,3.0
2672,582d8df32267419d938c4e82,,40427757,3.0
2673,582d8df32267419d938c4e83,,40427757,3.0
2674,582d8df32267419d938c4e84,,40427757,3.0
2675,582d8df32267419d938c4e85,,40427757,2.0
2676,582d8df32267419d938c4e86,,40427757,2.0
2677,582d8df32267419d938c4e87,,40427757,1.0
2678,582d8df42267419d938c4e88,,40427757,1.0
2679,582d8df42267419d938c4e89,,40427757,0.0
2680,582d8df42267419d938c4e8a,,40427757,0.0
2681,582d8df42267419d938c4e8b,,40427757,0.0
2682,582d8df42267419d938c4e8c,,40427757,0.0
2683,582d8df42267419d938c4e8d,,40427757,0.0
2684,582d8df42267419d938c4e8e,,40427757,0.0
2685,582d8df42267419d938c4e8f,,40427757,0.0
2686,582d8df42267419d938c4e90,,40427757,-1.0
2687,582d8df42267419d938c4e91,accepted,40427757,
2688,582d8df92267419d938c4e94,,40427751,0.0
2689,582d8df92267419d938c4e95,accepted,40427751,
2690,582d8e292267419d938c4ea8,,40427722,2.0
2691,582d8e292267419d938c4ea9,,40427722,2.0
2692,582d8e3e2267419d938c4eb2,,40427701,0.0
2693,582d8e452267419d938c4eb5,,40427700,7.0
2694,582d8e452267419d938c4eb6,accepted,40427700,
2695,582d8ebe2267419d938c4edb,,40427605,0.0
2696,582d8ee32267419d938c4ee1,,40427591,0.0
2697,582d8ee82267419d938c4ee4,,40427590,0.0
2698,582d8eee2267419d938c4ee7,,40427586,1.0
2699,582d8eee2267419d938c4ee8,accepted,40427586,
2700,582d8ef92267419d938c4eed,,40427580,9.0
2701,582d8ef92267419d938c4eee,accepted,40427580,
2702,582d8f352267419d938c4f03,,40427562,0.0
2703,582d8f692267419d938c4f0e,,40427534,8.0
2704,582d8f692267419d938c4f0f,,40427534,1.0
2705,582d8f692267419d938c4f10,,40427534,0.0
2706,582d8f692267419d938c4f11,accepted,40427534,
2707,582d8f6f2267419d938c4f14,,40427533,324.0
2708,582d8f6f2267419d938c4f15,,40427533,104.0
2709,582d8f6f2267419d938c4f16,,40427533,46.0
2710,582d8f6f2267419d938c4f17,,40427533,18.0
2711,582d8f6f2267419d938c4f18,,40427533,6.0
2712,582d8f6f2267419d938c4f19,,40427533,4.0
2713,582d8f6f2267419d938c4f1a,,40427533,3.0
2714,582d8f6f2267419d938c4f1b,,40427533,3.0
2715,582d8f6f2267419d938c4f1c,,40427533,2.0
2716,582d8f6f2267419d938c4f1d,,40427533,1.0
2717,582d8f6f2267419d938c4f1e,,40427533,0.0
2718,582d8f6f2267419d938c4f1f,,40427533,0.0
2719,582d8f6f2267419d938c4f20,,40427533,0.0
2720,582d8f6f2267419d938c4f21,,40427533,0.0
2721,582d8f6f2267419d938c4f22,,40427533,0.0
2722,582d8f6f2267419d938c4f23,,40427533,0.0
2723,582d8f6f2267419d938c4f24,,40427533,0.0
2724,582d8f6f2267419d938c4f25,,40427533,0.0
2725,582d8f6f2267419d938c4f26,,40427533,0.0
2726,582d8f752267419d938c4f29,,40427529,1.0
2727,582d8f802267419d938c4f2e,,40427514,0.0
2728,582d8f802267419d938c4f2f,,40427514,0.0
2729,582d8f802267419d938c4f30,accepted,40427514,
2730,582d8fb92267419d938c4f36,,40427495,0.0
2731,582d8fc02267419d938c4f39,,40427483,1.0
2732,582d8fc02267419d938c4f3a,accepted,40427483,
2733,582d90032267419d938c4f4b,,40427431,1.0
2734,582d90192267419d938c4f53,,40427410,0.0
2735,582d90192267419d938c4f54,,40427410,0.0
2736,582d90192267419d938c4f55,accepted,40427410,
2737,582d90d62267419d938c4f8c,,40427276,0.0
2738,582d90d62267419d938c4f8d,accepted,40427276,
2739,582d91182267419d938c4f97,,40427263,1.0
2740,582d91b72267419d938c4fbc,,40427107,0.0
2741,582d91c32267419d938c4fc1,,40427101,0.0
2742,582d91c32267419d938c4fc2,accepted,40427101,
2743,582d91d82267419d938c4fcb,,40427076,10.0
2744,582d91d82267419d938c4fcc,accepted,40427076,
2745,582d91fb2267419d938c4fd2,,40427066,0.0
2746,582d92b22267419d938c4fff,,40426944,0.0
2747,582d92b22267419d938c5000,,40426944,0.0
2748,582d92d42267419d938c5006,,40426921,1.0
2749,582d92df2267419d938c500b,,40426912,1.0
2750,582d92df2267419d938c500c,accepted,40426912,
2751,582d92ea2267419d938c5011,,40426888,0.0
2752,582d92ea2267419d938c5012,accepted,40426888,
2753,582d92ef2267419d938c5015,,40426883,1.0
2754,582d92ef2267419d938c5016,accepted,40426883,
2755,582d93352267419d938c5029,,40426853,1218.0
2756,582d93352267419d938c502a,,40426853,253.0
2757,582d93352267419d938c502b,,40426853,218.0
2758,582d93352267419d938c502c,,40426853,159.0
2759,582d93352267419d938c502d,,40426853,55.0
2760,582d93352267419d938c502e,,40426853,49.0
2761,582d93352267419d938c502f,,40426853,46.0
2762,582d93352267419d938c5030,,40426853,42.0
2763,582d93352267419d938c5031,,40426853,32.0
2764,582d93352267419d938c5032,,40426853,30.0
2765,582d93352267419d938c5033,,40426853,25.0
2766,582d93352267419d938c5034,,40426853,13.0
2767,582d93352267419d938c5035,,40426853,13.0
2768,582d93352267419d938c5036,,40426853,10.0
2769,582d93352267419d938c5037,,40426853,5.0
2770,582d93352267419d938c5038,,40426853,2.0
2771,582d93352267419d938c5039,,40426853,1.0
2772,582d93352267419d938c503a,,40426853,1.0
2773,582d93352267419d938c503b,,40426853,1.0
2774,582d93352267419d938c503c,,40426853,0.0
2775,582d93352267419d938c503d,,40426853,0.0
2776,582d93352267419d938c503e,,40426853,0.0
2777,582d93352267419d938c503f,,40426853,0.0
2778,582d93352267419d938c5040,,40426853,0.0
2779,582d93352267419d938c5041,,40426853,-1.0
2780,582d93352267419d938c5042,,40426853,-1.0
2781,582d93352267419d938c5043,accepted,40426853,
2782,582d93402267419d938c5048,,40426851,0.0
2783,582d938d2267419d938c505c,,40426827,0.0
2784,582d93b12267419d938c5063,,40426815,0.0
2785,582d93b12267419d938c5064,accepted,40426815,
2786,582d93b62267419d938c5067,,40426813,1.0
2787,582d93b62267419d938c5068,,40426813,-1.0
2788,582d93b62267419d938c5069,,40426813,-1.0
2789,582d93b62267419d938c506a,,40426813,-1.0
2790,582d93bc2267419d938c506d,,40426812,0.0
2791,582d93d12267419d938c5076,,40426780,70.0
2792,582d93d12267419d938c5077,,40426780,18.0
2793,582d93d12267419d938c5078,,40426780,0.0
2794,582d93d12267419d938c5079,accepted,40426780,
2795,582d941e2267419d938c5088,,40426729,0.0
2796,582d94462267419d938c5090,,40426716,1.0
2797,582d94462267419d938c5091,,40426716,0.0
2798,582d94462267419d938c5092,accepted,40426716,
2799,582d947f2267419d938c50a1,,40426686,0.0
2800,582d947f2267419d938c50a2,accepted,40426686,
2801,582d94852267419d938c50a5,,40426681,1.0
2802,582d94852267419d938c50a6,accepted,40426681,
2803,582d94902267419d938c50ab,,40426662,38.0
2804,582d94902267419d938c50ac,,40426662,16.0
2805,582d94902267419d938c50ad,,40426662,7.0
2806,582d94902267419d938c50ae,,40426662,1.0
2807,582d94902267419d938c50af,accepted,40426662,
2808,582d94d32267419d938c50c0,,40426627,8.0
2809,582d94d32267419d938c50c1,accepted,40426627,
2810,582d94e42267419d938c50c8,,40426612,81.0
2811,582d94e42267419d938c50c9,,40426612,41.0
2812,582d94e42267419d938c50ca,,40426612,31.0
2813,582d94e42267419d938c50cb,,40426612,17.0
2814,582d94e42267419d938c50cc,,40426612,12.0
2815,582d94e42267419d938c50cd,,40426612,10.0
2816,582d94e42267419d938c50ce,,40426612,9.0
2817,582d94e42267419d938c50cf,,40426612,8.0
2818,582d94e42267419d938c50d0,,40426612,8.0
2819,582d94e42267419d938c50d1,,40426612,7.0
2820,582d94e42267419d938c50d2,accepted,40426612,
2821,582d95082267419d938c50d8,,40426574,0.0
2822,582d95272267419d938c50de,,40426558,1413.0
2823,582d95272267419d938c50df,,40426558,307.0
2824,582d95272267419d938c50e0,,40426558,235.0
2825,582d95272267419d938c50e1,,40426558,151.0
2826,582d95272267419d938c50e2,,40426558,139.0
2827,582d95272267419d938c50e3,,40426558,113.0
2828,582d95272267419d938c50e4,,40426558,92.0
2829,582d95272267419d938c50e5,,40426558,91.0
2830,582d95272267419d938c50e6,,40426558,86.0
2831,582d95272267419d938c50e7,,40426558,84.0
2832,582d95272267419d938c50e8,,40426558,80.0
2833,582d95272267419d938c50e9,,40426558,73.0
2834,582d95272267419d938c50ea,accepted,40426558,
2835,582d952e2267419d938c50ed,,40426557,1.0
2836,582d952e2267419d938c50ee,,40426557,0.0
2837,582d95342267419d938c50f1,,40426556,113.0
2838,582d95342267419d938c50f2,,40426556,24.0
2839,582d95342267419d938c50f3,,40426556,10.0
2840,582d95342267419d938c50f4,,40426556,8.0
2841,582d95342267419d938c50f5,,40426556,3.0
2842,582d95342267419d938c50f6,,40426556,2.0
2843,582d95342267419d938c50f7,,40426556,0.0
2844,582d95342267419d938c50f8,,40426556,0.0
2845,582d95342267419d938c50f9,,40426556,-2.0
2846,582d95342267419d938c50fa,,40426556,-3.0
2847,582d95342267419d938c50fb,,40426556,-6.0
2848,582d95342267419d938c50fc,accepted,40426556,
2849,582d95882267419d938c5114,,40426517,0.0
2850,582d95a12267419d938c511f,,40426486,0.0
2851,582d95db2267419d938c5135,,40426417,2.0
2852,582d95db2267419d938c5136,accepted,40426417,
2853,582d95e52267419d938c513b,,40426402,0.0
2854,582d96132267419d938c514d,,40426375,90.0
2855,582d96132267419d938c514e,,40426375,8.0
2856,582d96132267419d938c514f,,40426375,6.0
2857,582d96132267419d938c5150,accepted,40426375,
2858,582d961d2267419d938c5155,,40426367,0.0
2859,582d96372267419d938c5158,,40426366,1.0
2860,582d96372267419d938c5159,,40426366,0.0
2861,582d96372267419d938c515a,accepted,40426366,
2862,582d969d2267419d938c517e,,40426263,3.0
2863,582d969d2267419d938c517f,accepted,40426263,
2864,582d96a22267419d938c5182,,40426259,2.0
2865,582d96a22267419d938c5183,accepted,40426259,
2866,582d96bc2267419d938c518e,,40426245,0.0
2867,582d96bc2267419d938c518f,accepted,40426245,
2868,582d96e52267419d938c519b,,40426225,0.0
2869,582d96e52267419d938c519c,,40426225,-1.0
2870,582d96e52267419d938c519d,accepted,40426225,
2871,582d97ff2267419d938c51f2,,40426054,0.0
2872,582d97ff2267419d938c51f3,,40426054,0.0
2873,582d980f2267419d938c51fa,,40426043,0.0
2874,582d986c2267419d938c520e,,40425963,0.0
2875,582d98772267419d938c5213,,40425958,0.0
2876,582d98902267419d938c521e,,40425940,0.0
2877,582d989a2267419d938c5223,,40425931,148.0
2878,582d989a2267419d938c5224,,40425931,43.0
2879,582d989a2267419d938c5225,,40425931,15.0
2880,582d989a2267419d938c5226,,40425931,11.0
2881,582d989a2267419d938c5227,,40425931,9.0
2882,582d989a2267419d938c5228,,40425931,5.0
2883,582d989a2267419d938c5229,,40425931,2.0
2884,582d989a2267419d938c522a,,40425931,2.0
2885,582d989a2267419d938c522b,,40425931,1.0
2886,582d98a52267419d938c5230,,40425909,1.0
2887,582d98af2267419d938c5235,,40425902,3.0
2888,582d98af2267419d938c5236,accepted,40425902,
2889,582d99172267419d938c5253,,40425820,554.0
2890,582d99172267419d938c5254,,40425820,63.0
2891,582d99172267419d938c5255,,40425820,26.0
2892,582d99172267419d938c5256,,40425820,20.0
2893,582d99172267419d938c5257,,40425820,18.0
2894,582d99172267419d938c5258,,40425820,15.0
2895,582d99172267419d938c5259,,40425820,12.0
2896,582d99172267419d938c525a,,40425820,11.0
2897,582d99172267419d938c525b,,40425820,9.0
2898,582d99172267419d938c525c,,40425820,8.0
2899,582d99172267419d938c525d,,40425820,7.0
2900,582d99172267419d938c525e,,40425820,5.0
2901,582d99172267419d938c525f,,40425820,1.0
2902,582d99172267419d938c5260,accepted,40425820,
2903,582d99232267419d938c5265,,40425817,52.0
2904,582d99232267419d938c5266,,40425817,14.0
2905,582d99232267419d938c5267,,40425817,7.0
2906,582d99232267419d938c5268,,40425817,7.0
2907,582d99232267419d938c5269,,40425817,3.0
2908,582d99232267419d938c526a,,40425817,1.0
2909,582d99232267419d938c526b,,40425817,0.0
2910,582d99232267419d938c526c,,40425817,-1.0
2911,582d99232267419d938c526d,accepted,40425817,
2912,582d992f2267419d938c5272,,40425807,0.0
2913,582d992f2267419d938c5273,accepted,40425807,
2914,582d994d2267419d938c5278,,40425792,2.0
2915,582d994d2267419d938c5279,accepted,40425792,
2916,582d99862267419d938c528e,,40425767,0.0
2917,582d99ef2267419d938c52a4,,40425696,1.0
2918,582d99ef2267419d938c52a5,accepted,40425696,
2919,582d99f42267419d938c52a8,,40425694,2.0
2920,582d99f42267419d938c52a9,accepted,40425694,
2921,582d9a2f2267419d938c52be,,40425656,24.0
2922,582d9a2f2267419d938c52bf,,40425656,7.0
2923,582d9a2f2267419d938c52c0,,40425656,6.0
2924,582d9a2f2267419d938c52c1,,40425656,6.0
2925,582d9a2f2267419d938c52c2,,40425656,0.0
2926,582d9a2f2267419d938c52c3,accepted,40425656,
2927,582d9a352267419d938c52c6,,40425657,0.0
2928,582d9ad52267419d938c52e3,,40425605,0.0
2929,582d9ada2267419d938c52e6,,40425595,0.0
2930,582d9ada2267419d938c52e7,accepted,40425595,
2931,582d9b072267419d938c52f1,,40425561,0.0
2932,582d9b172267419d938c52f8,,40425550,0.0
2933,582d9b812267419d938c5318,,40425498,1.0
2934,582d9b812267419d938c5319,accepted,40425498,
2935,582d9bcf2267419d938c532f,,40425458,1.0
2936,582d9bcf2267419d938c5330,,40425458,0.0
2937,582d9bcf2267419d938c5331,accepted,40425458,
2938,582d9c2f2267419d938c5344,,40425429,4.0
2939,582d9c2f2267419d938c5345,,40425429,1.0
2940,582d9c2f2267419d938c5346,,40425429,0.0
2941,582d9c2f2267419d938c5347,accepted,40425429,
2942,582d9c352267419d938c534a,,40425428,5.0
2943,582d9c4e2267419d938c5354,,40425395,3.0
2944,582d9c4e2267419d938c5355,,40425395,1.0
2945,582d9c4e2267419d938c5356,accepted,40425395,
2946,582d9c752267419d938c5365,,40425360,0.0
2947,582d9c792267419d938c5368,,40425358,0.0
2948,582d9cd22267419d938c5381,,40425322,0.0
2949,582d9cf72267419d938c538f,,40425293,29.0
2950,582d9cf72267419d938c5390,,40425293,11.0
2951,582d9cf72267419d938c5391,,40425293,3.0
2952,582d9cf72267419d938c5392,,40425293,3.0
2953,582d9cf72267419d938c5393,,40425293,3.0
2954,582d9cf72267419d938c5394,,40425293,2.0
2955,582d9cf72267419d938c5395,,40425293,1.0
2956,582d9cf72267419d938c5396,accepted,40425293,
2957,582d9d1c2267419d938c539d,,40425286,0.0
2958,582d9d1c2267419d938c539e,,40425286,0.0
2959,582d9d602267419d938c53b8,,40425221,0.0
2960,582d9d602267419d938c53b9,accepted,40425221,
2961,582d9d652267419d938c53bc,,40425218,0.0
2962,582d9d652267419d938c53bd,accepted,40425218,
2963,582d9d6f2267419d938c53c2,,40425215,4.0
2964,582d9d6f2267419d938c53c3,accepted,40425215,
2965,582d9d882267419d938c53c6,,40425211,1.0
2966,582d9d8d2267419d938c53c9,,40425205,1.0
2967,582d9d8d2267419d938c53ca,accepted,40425205,
2968,582d9da32267419d938c53d3,,40425193,1.0
2969,582d9db02267419d938c53d8,,40425179,1.0
2970,582d9db02267419d938c53d9,accepted,40425179,
2971,582d9e712267419d938c5418,,40425005,2.0
2972,582d9ea62267419d938c542d,,40424957,295.0
2973,582d9ea62267419d938c542e,,40424957,51.0
2974,582d9ea62267419d938c542f,,40424957,12.0
2975,582d9ea62267419d938c5430,,40424957,11.0
2976,582d9ea62267419d938c5431,,40424957,3.0
2977,582d9ea62267419d938c5432,,40424957,3.0
2978,582d9ea62267419d938c5433,,40424957,3.0
2979,582d9ea62267419d938c5434,,40424957,3.0
2980,582d9ea62267419d938c5435,,40424957,1.0
2981,582d9ea62267419d938c5436,,40424957,0.0
2982,582d9ea62267419d938c5437,,40424957,0.0
2983,582d9ea62267419d938c5438,,40424957,0.0
2984,582d9ea62267419d938c5439,,40424957,0.0
2985,582d9ea62267419d938c543a,,40424957,0.0
2986,582d9ea62267419d938c543b,,40424957,0.0
2987,582d9ea62267419d938c543c,,40424957,-1.0
2988,582d9ea62267419d938c543d,accepted,40424957,
2989,582d9eb12267419d938c5442,,40424946,13.0
2990,582d9eb12267419d938c5443,,40424946,0.0
2991,582d9eb12267419d938c5444,accepted,40424946,
2992,582d9ec42267419d938c5447,,40424939,0.0
2993,582d9edf2267419d938c544a,,40424929,0.0
2994,582d9edf2267419d938c544b,,40424929,0.0
2995,582d9f282267419d938c545e,,40424901,9.0
2996,582d9f282267419d938c545f,,40424901,6.0
2997,582d9f282267419d938c5460,,40424901,4.0
2998,582d9f282267419d938c5461,,40424901,3.0
2999,582d9f282267419d938c5462,,40424901,1.0
3000,582d9f282267419d938c5463,,40424901,1.0
3001,582d9f282267419d938c5464,,40424901,1.0
3002,582d9f282267419d938c5465,,40424901,0.0
3003,582d9f282267419d938c5466,,40424901,0.0
3004,582d9f282267419d938c5467,accepted,40424901,
3005,582d9f372267419d938c546e,,40424887,2.0
3006,582d9f372267419d938c546f,accepted,40424887,
3007,582d9f482267419d938c5476,,40424870,0.0
3008,582d9f862267419d938c5485,,40424837,0.0
3009,582d9f872267419d938c5486,accepted,40424837,
3010,582d9ffa2267419d938c54a1,,40424767,42.0
3011,582d9ffa2267419d938c54a2,,40424767,5.0
3012,582d9ffa2267419d938c54a3,,40424767,3.0
3013,582d9ffa2267419d938c54a4,,40424767,2.0
3014,582d9ffa2267419d938c54a5,,40424767,1.0
3015,582d9ffa2267419d938c54a6,,40424767,1.0
3016,582d9ffa2267419d938c54a7,,40424767,1.0
3017,582d9ffa2267419d938c54a8,,40424767,0.0
3018,582d9ffa2267419d938c54a9,,40424767,-1.0
3019,582d9ffa2267419d938c54aa,,40424767,-1.0
3020,582d9ffa2267419d938c54ab,accepted,40424767,
3021,582da0132267419d938c54ae,,40424765,1.0
3022,582da06d2267419d938c54b9,,40424730,0.0
3023,582da06d2267419d938c54ba,accepted,40424730,
3024,582da0722267419d938c54bd,,40424727,0.0
3025,582da0892267419d938c54c6,,40424698,1423.0
3026,582da0892267419d938c54c7,,40424698,166.0
3027,582da0892267419d938c54c8,,40424698,160.0
3028,582da08a2267419d938c54c9,,40424698,105.0
3029,582da08a2267419d938c54ca,,40424698,91.0
3030,582da08a2267419d938c54cb,,40424698,66.0
3031,582da08a2267419d938c54cc,,40424698,55.0
3032,582da08a2267419d938c54cd,,40424698,50.0
3033,582da08a2267419d938c54ce,,40424698,44.0
3034,582da08a2267419d938c54cf,,40424698,41.0
3035,582da08a2267419d938c54d0,,40424698,30.0
3036,582da08a2267419d938c54d1,,40424698,23.0
3037,582da08a2267419d938c54d2,,40424698,23.0
3038,582da08a2267419d938c54d3,,40424698,23.0
3039,582da08a2267419d938c54d4,,40424698,19.0
3040,582da08a2267419d938c54d5,,40424698,18.0
3041,582da08a2267419d938c54d6,,40424698,15.0
3042,582da08a2267419d938c54d7,,40424698,14.0
3043,582da08a2267419d938c54d8,,40424698,4.0
3044,582da08a2267419d938c54d9,,40424698,-1.0
3045,582da08a2267419d938c54da,,40424698,-1.0
3046,582da08a2267419d938c54db,accepted,40424698,
3047,582da0902267419d938c54de,,40424692,0.0
3048,582da09f2267419d938c54e5,,40424678,0.0
3049,582da0d72267419d938c54f1,,40424642,2.0
3050,582da0d72267419d938c54f2,,40424642,0.0
3051,582da0f72267419d938c54ff,,40424627,2.0
3052,582da13b2267419d938c5511,,40424591,0.0
3053,582da1452267419d938c5516,,40424586,0.0
3054,582da14a2267419d938c5519,,40424578,31.0
3055,582da14a2267419d938c551a,,40424578,10.0
3056,582da14a2267419d938c551b,,40424578,3.0
3057,582da14a2267419d938c551c,,40424578,1.0
3058,582da14a2267419d938c551d,,40424578,0.0
3059,582da14a2267419d938c551e,,40424578,0.0
3060,582da14a2267419d938c551f,,40424578,0.0
3061,582da14f2267419d938c5522,,40424572,16.0
3062,582da1502267419d938c5523,accepted,40424572,
3063,582da18a2267419d938c553a,,40424507,0.0
3064,582da1af2267419d938c5548,,40424482,0.0
3065,582da1bc2267419d938c554d,,40424475,223.0
3066,582da1bc2267419d938c554e,,40424475,19.0
3067,582da1bc2267419d938c554f,,40424475,15.0
3068,582da1bc2267419d938c5550,,40424475,13.0
3069,582da1bc2267419d938c5551,,40424475,12.0
3070,582da1bc2267419d938c5552,,40424475,11.0
3071,582da1bc2267419d938c5553,,40424475,10.0
3072,582da1bc2267419d938c5554,,40424475,7.0
3073,582da1bc2267419d938c5555,,40424475,7.0
3074,582da1bc2267419d938c5556,,40424475,6.0
3075,582da1bc2267419d938c5557,,40424475,6.0
3076,582da1bc2267419d938c5558,,40424475,5.0
3077,582da1bc2267419d938c5559,,40424475,4.0
3078,582da1bc2267419d938c555a,,40424475,4.0
3079,582da1bc2267419d938c555b,,40424475,4.0
3080,582da1bc2267419d938c555c,,40424475,2.0
3081,582da1bc2267419d938c555d,,40424475,0.0
3082,582da1bc2267419d938c555e,,40424475,0.0
3083,582da1bc2267419d938c555f,,40424475,-2.0
3084,582da1bc2267419d938c5560,,40424475,-2.0
3085,582da1c12267419d938c5563,,40424464,0.0
3086,582da1ee2267419d938c556c,,40424438,1.0
3087,582da1ee2267419d938c556d,accepted,40424438,
3088,582da2652267419d938c5592,,40424377,1.0
3089,582da2652267419d938c5593,accepted,40424377,
3090,582da2812267419d938c559e,,40424352,0.0
3091,582da2862267419d938c55a1,,40424351,0.0
3092,582da2972267419d938c55a8,,40424330,3.0
3093,582da2972267419d938c55a9,accepted,40424330,
3094,582da3002267419d938c55c5,,40424263,0.0
3095,582da3342267419d938c55d8,,40424222,0.0
3096,582da33e2267419d938c55dd,,40424214,0.0
3097,582da3842267419d938c55ee,,40424172,0.0
3098,582da3842267419d938c55ef,accepted,40424172,
3099,582da39a2267419d938c55f7,,40424152,0.0
3100,582da39a2267419d938c55f8,accepted,40424152,
3101,582da3e42267419d938c560d,,40424107,0.0
3102,582da3e42267419d938c560e,accepted,40424107,
3103,582da4152267419d938c5621,,40424037,6.0
3104,582da4152267419d938c5622,,40424037,-1.0
3105,582da4152267419d938c5623,accepted,40424037,
3106,582da4332267419d938c5630,,40423995,0.0
3107,582da4782267419d938c5641,,40423966,0.0
3108,582da4782267419d938c5642,accepted,40423966,
3109,582da4882267419d938c5649,,40423951,1.0
3110,582da4882267419d938c564a,,40423951,0.0
3111,582da48d2267419d938c564d,,40423950,1.0
3112,582da48d2267419d938c564e,accepted,40423950,
3113,582da4ad2267419d938c565a,,40423923,0.0
3114,582da4bd2267419d938c5661,,40423904,0.0
3115,582da4bd2267419d938c5662,accepted,40423904,
3116,582da4c82267419d938c5667,,40423889,0.0
3117,582da4c82267419d938c5668,accepted,40423889,
3118,582da5582267419d938c568a,,40423815,1.0
3119,582da5582267419d938c568b,accepted,40423815,
3120,582da57f2267419d938c569a,,40423792,1.0
3121,582da57f2267419d938c569b,accepted,40423792,
3122,582da59b2267419d938c56a6,,40423772,0.0
3123,582da5a02267419d938c56a9,,40423769,0.0
3124,582da5a02267419d938c56aa,accepted,40423769,
3125,582da5bb2267419d938c56b5,,40423746,0.0
3126,582da5bb2267419d938c56b6,accepted,40423746,
3127,582da5c12267419d938c56b9,,40423740,1.0
3128,582da5c12267419d938c56ba,accepted,40423740,
3129,582da5d62267419d938c56c3,,40423717,0.0
3130,582da5d62267419d938c56c4,accepted,40423717,
3131,582da5ec2267419d938c56cd,,40423708,0.0
3132,582da6452267419d938c56df,,40423669,3.0
3133,582da6452267419d938c56e0,,40423669,-1.0
3134,582da6452267419d938c56e1,accepted,40423669,
3135,582da6da2267419d938c5711,,40423561,0.0
3136,582da6da2267419d938c5712,accepted,40423561,
3137,582da7052267419d938c5723,,40423516,593.0
3138,582da7052267419d938c5724,,40423516,26.0
3139,582da7052267419d938c5725,,40423516,14.0
3140,582da7052267419d938c5726,,40423516,7.0
3141,582da7052267419d938c5727,,40423516,4.0
3142,582da7052267419d938c5728,,40423516,3.0
3143,582da7052267419d938c5729,,40423516,2.0
3144,582da7052267419d938c572a,,40423516,1.0
3145,582da7052267419d938c572b,,40423516,1.0
3146,582da7052267419d938c572c,,40423516,0.0
3147,582da7052267419d938c572d,accepted,40423516,
3148,582da70a2267419d938c5730,,40423514,0.0
3149,582da7392267419d938c5742,,40423478,2.0
3150,582da7392267419d938c5743,accepted,40423478,
3151,582da7d52267419d938c5766,,40423413,0.0
3152,582da7e02267419d938c576b,,40423398,-1.0
3153,582da7e52267419d938c576e,,40423388,0.0
3154,582da7fb2267419d938c5777,,40423377,0.0
3155,582da7fb2267419d938c5778,accepted,40423377,
3156,582da81a2267419d938c577d,,40423373,0.0
3157,582da83d2267419d938c5787,,40423345,2.0
3158,582da83d2267419d938c5788,accepted,40423345,
3159,582da8a32267419d938c57a6,,40423273,13.0
3160,582da8a32267419d938c57a7,,40423273,0.0
3161,582da8a32267419d938c57a8,accepted,40423273,
3162,582da8d62267419d938c57b4,,40423242,0.0
3163,582da8e72267419d938c57bb,,40423219,1.0
3164,582da93d2267419d938c57cc,,40423183,0.0
3165,582da9472267419d938c57d1,,40423169,1.0
3166,582da9472267419d938c57d2,accepted,40423169,
3167,582da9542267419d938c57d7,,40423147,52.0
3168,582da9542267419d938c57d8,,40423147,330.0
3169,582da9542267419d938c57d9,,40423147,292.0
3170,582da9542267419d938c57da,,40423147,74.0
3171,582da9542267419d938c57db,,40423147,37.0
3172,582da9542267419d938c57dc,,40423147,16.0
3173,582da9542267419d938c57dd,,40423147,15.0
3174,582da9542267419d938c57de,,40423147,14.0
3175,582da9542267419d938c57df,,40423147,8.0
3176,582da9542267419d938c57e0,,40423147,7.0
3177,582da9542267419d938c57e1,,40423147,1.0
3178,582da9542267419d938c57e2,,40423147,1.0
3179,582da9542267419d938c57e3,,40423147,1.0
3180,582da9542267419d938c57e4,,40423147,1.0
3181,582da9542267419d938c57e5,accepted,40423147,
3182,582da9602267419d938c57ea,,40423141,0.0
3183,582daa0e2267419d938c5814,,40423024,13.0
3184,582daa0e2267419d938c5815,,40423024,2.0
3185,582daa0e2267419d938c5816,,40423024,2.0
